Date,Crossroads,Road,Car_7-9,Van_7-9,Bus_7-9,Minibus_7-9,Truck_7-9,3Cycle_7-9,Car_9-17,Van_9-17,Bus_9-17,Minibus_9-17,Truck_9-17,3Cycle_9-17,Car_17-19,Van_17-19,Bus_17-19,Minibus_17-19,Truck_17-19,3Cycle_17-19,Total_Vol,Lat,Long,Lat.,Lon.
2023-10-09,ผ่านฟ้าลีลาศ,หลานหลวง,1232,384.0,109,2,20,53,5996,2070.0,455,3,171,311,1605.0,546,71,2,26,79,13135.0,13.756331,100.505903,,
2023-10-07,      ใต้ทางด่วนศรีรัช          (ใกล้ซอยประชาชื่น 30),ประชาชื่น,6588,988.0,43,1,29,8,20598,4702.0,209,0,198,38,3865.0,792,46,0,18,6,38129.0,13.833044261122,100.53958119241,,
2023-10-07,ปากซอยวงศ์สว่าง 29,วงศ์สว่าง,1594,477.0,127,0,26,10,6137,1772.0,488,3,144,48,1676.0,338,96,1,15,9,12961.0,13.8272680780829,100.5272148391,,
2023-10-07,หน้าศูนย์มาสด้าพระราม 7,พิบูลสงคราม,6249,1101.0,91,0,82,20,20992,6548.0,362,2,498,47,4691.0,1280,128,1,20,2,42114.0,13.8194481116549,100.511502295103,,
2023-10-11,หน้าบริษัท คริสเตียนีและนีลเส็น,ลาซาล,2370,1141.0,1,0,12,0,9355,4404.0,0,0,262,7,2414.0,1001,0,0,20,2,20989.0,13.6604801696123,100.626215023121,,
2023-10-11,ลาซาล - แบริ่งลาซาล,ลาซาล,905,469.0,0,0,22,1,3784,1922.0,0,0,139,2,909.0,440,0,0,17,0,8610.0,13.6607510600559,100.62493573435,,
2023-10-11,ลาซาล - แบริ่งลาซาล,แบริ่งลาซาล,1919,652.0,1,2,22,2,7722,2907.0,1,10,157,8,2072.0,891,2,1,9,0,16378.0,13.6607510600559,100.62493573435,,
2023-10-12,หน้าโรงเรียนกุลวรรณ,ประชาราษฎร์สาย 1,4654,913.0,67,0,47,27,15501,5345.0,189,3,208,85,3098.0,1041,52,1,21,28,31280.0,13.811236658643,100.521813283812,,
2023-10-12,หน้าคอนโด เดอะทรี อินเตอร์เชน,ประชาราษฎร์สาย 2,2407,363.0,32,0,15,17,8941,1943.0,135,0,77,112,1797.0,369,36,0,11,46,16301.0,13.8063576666123,100.525144198719,,
2023-10-12,หน้าคอนโด ชีวาทัย เรสซิเดนซ์,ประชาราษฎร์สาย 2,2350,312.0,28,0,5,35,9234,1960.0,159,0,56,139,1917.0,400,40,0,14,48,16697.0,13.8063312684228,100.522374329609,,
2023-10-16,หน้าตลาดพิบูลย์วิทย์,กำนันแม้น,1779,507.0,10,0,18,21,5727,3208.0,31,0,120,62,1455.0,944,8,1,8,15,13914.0,13.6870116205456,100.444109767763,,
2023-10-16,หน้าตลาดพิบูลย์วิทย์,กำนันแม้น 8,72,23.0,0,0,0,0,152,84.0,0,0,1,4,46.0,27,0,0,1,0,410.0,13.6870116205456,100.444109767763,,
2023-10-17,หน้า ธ.กรุงเทพ สาขาเตาปูน,ประชาราษฎร์สาย 2,3796,535.0,82,0,12,66,11161,2913.0,353,2,170,360,2888.0,706,109,0,17,153,23323.0,13.805925104718,100.532531487547,,
2023-10-17,หน้าโรงรับจำนำบางซื่อ,ประชาราษฎร์สาย 2,5579,768.0,97,0,42,99,17107,4904.0,383,1,294,496,5942.0,1712,96,0,17,134,37671.0,13.8055075418684,100.533725801529,,
2023-10-17,ปากซอยกรุงเทพ - นนทบุรี 20,กรุงเทพ - นนทบุรี ,2885,441.0,68,0,11,42,8478,2843.0,299,0,113,260,2275.0,746,67,0,12,64,18604.0,13.8130709731752,100.531692747738,,
2023-10-17,หน้าตลาดยิปซี,กรุงเทพ - นนทบุรี,2405,488.0,67,0,24,79,9424,2579.0,258,0,97,186,1949.0,607,40,0,9,12,18224.0,13.8222769932908,100.532629196802,,
2023-10-18,สาธุ - จันทน์,จันทน์,1070,431.0,33,0,10,23,3649,1363.3,113,0,90,85,815.0,280,19,0,27,18,8026.3,13.7058847202242,100.528700980495,,
2023-10-18,สาธุ - จันทน์,สาธุประดิษฐ์,1757,496.0,18,0,33,72,6814,2601.0,85,0,202,172,1548.0,572,22,0,39,37,14468.0,13.7058847202242,100.528700980495,,
2023-10-18,ปากซอยนราธิวาส 28,นราธิวาสราชนครินทร์,2368,703.0,60,1,10,13,9395,3356.0,328,0,189,87,2531.0,804,61,0,13,25,19944.0,13.6974152175247,100.543912405159,,
2023-10-19,วิสุทธิกษัตริย์,ประชาธิปไตย,1153,271.0,81,29,14,61,3758,1475.0,351,115,120,475,662.0,284,72,31,17,114,9083.0,13.7624430421934,100.504326109958,,
2023-10-19,วิสุทธิกษัตริย์,วิสุทธิกษัตริย์,5519,1021.0,14,0,17,19,15391,5729.0,53,0,276,277,3500.0,1172,12,0,40,68,33108.0,13.7624430421934,100.504326109958,,
2023-10-20,สะพานดำ,พระรามที่ 6,2895,518.0,19,3,24,44,13444,3106.0,102,12,201,155,3087.0,861,29,3,20,22,24545.0,13.7970060796324,100.538385178306,,
2023-10-20,สะพานดำ,กำแพงเพชร 5,1,0.0,0,0,0,0,3,2.0,0,0,0,3,0.0,0,0,0,0,0,9.0,13.7970060796324,100.538385178306,,
2023-10-20,สะพานดำ,กำแพงเพชร,1738,332.0,3,0,24,15,4778,1609.0,21,0,179,87,1049.0,251,6,0,9,17,10118.0,13.7970060796324,100.538385178306,,
2023-10-24,ปากซอยประดิษฐ์มนูธรรม 15,ประดิษฐ์มนูธรรม,6975,1932.0,18,4,140,7,34633,12298.0,74,18,1276,51,8500.0,3299,19,5,207,18,69474.0,13.8033335572557,100.616161540591,,
2023-10-24,ทางเข้าถนนสุคนธสวัสดิ์,ประดิษฐ์มนูธรรม,7971,2292.0,97,0,199,3,26584,9176.0,379,5,1295,11,6696.0,2271,95,0,162,1,57237.0,13.8355099645479,100.63171840223,,
2023-10-25,หน้าโรงแรมโฟร์วิงส์,ศรีนครินทร์,3890,1495.0,93,0,106,10,13418,7013.0,331,2,430,25,2667.0,1672,50,0,41,3,31246.0,13.7542324987124,100.645917630471,,
2023-10-25,สามแยกบางกะปิ,ศรีนครินทร์,948,460.0,118,6,58,34,4273,2162.0,374,29,204,73,1056.0,458,90,5,8,20,10376.0,13.766064,100.645356,,
2023-10-25,สามแยกบางกะปิ,ลาดพร้าว,2743,753.0,279,49,25,66,9810,3708.0,878,74,188,134,2343.0,959,210,24,23,42,22308.0,13.766064,100.645356,,
2023-10-26,บรมราชชนนี,จรัญสนิทวงศ์,7209,1524.0,117,7,48,127,24815,6948.0,461,14,311,379,6379.0,1579,102,2,38,115,50175.0,13.773314,100.481908,,
2023-10-26,บรมราชชนนี,บรมราชชนนี,10818,2809.0,297,24,114,131,40109,9798.0,1141,38,487,488,11565.0,2774,256,1,31,134,81015.0,13.773314,100.481908,,
2023-10-30,หน้าโลตัสเลียบคลองสอง,เลียบคลองสอง,4339,1419.0,7,0,85,3,13971,5447.0,33,1,276,13,3510.0,1183,9,0,15,4,30315.0,13.8597826263347,100.699501233741,,
2023-10-30,ปากซอยเลียบคลองสอง 28,เลียบคลองสอง,3327,1340.0,8,0,32,2,11745,5368.0,24,2,462,22,2941.0,1253,10,0,36,3,26575.0,13.8613284348807,100.716954425719,,
2023-10-30,ปากซอยจรัญสนิทวงศ์ 29,จรัญสนิทวงศ์,5958,1257.0,107,6,37,185,21026,7167.0,513,6,269,450,5340.0,1434,128,0,36,83,44002.0,13.8615438488616,100.717783672879,,
2023-10-31,หน้าบิ๊กซีหนองจอก,เลียบวารี,2444,1627.0,14,4,23,1,8003,6748.0,58,14,451,8,2328.0,1700,79,4,83,0,23589.0,13.8557504314913,100.854477914262,,
2023-10-31,ปากซอยเลียบวารี 11,เลียบวารี,2718,1485.0,31,8,76,0,7460,5411.0,84,9,503,7,2202.0,1307,92,5,65,0,21463.0,13.8553842082732,100.847078024385,,
2023-10-31,ปากซอยเลียบวารี 55,เลียบวารี,1738,1145.0,29,2,37,1,5729,3371.0,89,11,218,6,1705.0,764,86,4,48,0,14983.0,13.8530702708416,100.82201430624,,
2023-11-01,หนองระแหง - คู่ขนานกาญจนาภิเษก,คู่ขนานกาญจนาภิเษก,484,216.0,0,0,53,0,773,685.0,0,0,506,1,321.0,239,0,0,106,0,3384.0,,,13.905392112826,100.698041322984
2023-11-01,หนองระแหง - คู่ขนานกาญจนาภิเษก,หนองระแหง,209,102.0,0,0,5,0,209,244.0,0,0,48,0,55.0,41,0,0,2,0,915.0,,,13.905392112826,100.698041322984
2023-11-01,หนองระแหง - หทัยราษฎร์,หนองระแหง,101,100.0,0,0,4,0,359,257.0,0,0,21,3,98.0,49,0,0,2,0,994.0,,,13.9176798114601,100.717588391614
2023-11-01,หนองระแหง - หทัยราษฎร์,หทัยราษฎร์,2339,1316.0,5,6,68,0,7200,4419.0,16,11,542,3,2936.0,1702,1,4,92,0,20660.0,,,13.9176798114601,100.717588391614
2023-11-02,อุดมสุข,สุขุมวิท,4561,1433.0,222,28,77,9,16168,7116.0,905,163,1434,39,4335.0,1385,200,44,173,9,38301.0,,,13.6788937368083,100.609137127834
2023-11-02,อุดมสุข,สุขุมวิท 103,1413,451.0,10,0,5,6,4124,1563.0,35,0,83,12,1269.0,365,7,0,9,3,9355.0,,,13.6788937368083,100.609137127834
2023-11-02,ปากซอยวชิรธรรมสาธิต 12,สุขุมวิท 101/1,1682,363.0,0,5,14,96,4532,1637.0,0,18,98,214,1081.0,563,0,5,16,14,10338.0,,,13.6843591055155,100.614172453623
2023-11-03,ทางข้ามบริเวณสวนสาธารณะทางลงจากมอเตอร์เวย์ ,ศรีนครินทร์,10128,2683.0,46,2,86,5,30710,10359.0,303,5,952,24,5282.0,2148,95,1,104,5,62938.0,,,13.7411922110926,100.642395775455
2023-11-03,พัฒนาการ - พัฒนาการ 53,พัฒนาการ 53,849,305.0,0,0,4,0,3091,1182.0,0,0,98,0,792.0,255,0,0,12,0,6588.0,,,13.7325356929955,100.648960684495
2023-11-03,พัฒนาการ - พัฒนาการ 53,พัฒนาการ,4940,1203.0,41,0,53,6,17287,6302.0,134,0,603,32,4989.0,1596,27,0,45,5,37263.0,,,13.7325356929955,100.648960684495
2023-11-06,สวนหลวง,ศรีนครินทร์,10253,2538.0,179,12,112,13,37439,14495.0,423,34,1104,13,10782.0,3850,91,6,178,9,81531.0,,,13.7128460344806,100.643746195787
2023-11-06,สวนหลวง,อ่อนนุช,6289,1985.0,34,16,114,8,16573,8173.0,152,51,900,35,4101.0,2124,30,11,90,9,40695.0,,,13.7128460344806,100.643746195787
2023-11-07,หน้าวัดอมรินทรารามวิหาร,พระนเรศวรมหาราช,1554,470.0,28,25,11,80,5194,1738.0,40,61,53,273,1200.0,402,10,16,7,56,11218.0,,,13.760557,100.482976
2023-11-07,ป้อมเผด็จ,ถนนสนามไชย,1972,389.0,83,39,18,73,6027,2617.0,495,119,85,538,1909.0,574,81,18,2,82,15121.0,,,13.7524639418081,100.493569270085
2023-11-07,ป้อมเผด็จ,ถนนราชดำเนินใน,1348,312.0,44,6,8,44,3378,1065.0,279,25,84,820,435.0,169,53,5,5,154,8234.0,,,13.7524639418081,100.493569270085
2023-11-07,ป้อมเผด็จ,ถนนหน้าพระลาน,32,10.0,1,0,1,5,136,41.0,3,0,18,15,10.0,7,0,0,6,4,289.0,,,13.7524639418081,100.493569270085
2023-11-07,ป้อมเผด็จ,ถนนหลักเมือง,42,8.0,0,0,0,4,354,66.0,0,0,0,22,25.0,7,0,0,0,0,528.0,,,13.7524639418081,100.493569270085
2023-11-08,หน้าโรงเรียนนานาชาติสิงคโปร์,ราชมนตรี 8,570,307.0,0,0,24,0,1443,1252.0,1,0,124,4,395.0,270,0,0,17,1,4408.0,,,13.732333,100.420445
2023-11-08,วัดไชยฉิมพลี,เพชรเกษม 48,593,212.0,0,0,4,4,1699,925.0,0,0,50,11,583.0,216,0,0,4,3,4304.0,,,13.7371898083875,100.433669177884
2023-11-08,วัดไชยฉิมพลี,บางแวก,1463,544.0,0,0,14,0,5334,2449.0,0,0,134,14,1713.0,892,0,0,8,3,12568.0,,,13.7371898083875,100.433669177884
2023-11-09,เสนานิคม 1 ซอย 17,เสนานิคม 1,2597,457.0,2,1,12,298,7027,2156.0,1,0,139,624,1625.0,592,1,0,8,123,15663.0,,,13.8335030946022,100.58558389583
2023-11-09,ลาดพร้าววังหิน - โชคชัย 4,ลาดพร้าววังหิน,2538,559.0,1,0,16,102,7371,2339.0,1,0,143,347,1639.0,615,0,0,17,118,15806.0,,,13.8244453808656,100.591674454588
2023-11-09,ลาดพร้าววังหิน - โชคชัย 4,ลาดพร้าววังหิน 79,219,73.0,0,0,9,2,1188,340.0,0,0,37,14,307.0,80,0,0,8,3,2280.0,,,13.8244453808656,100.591674454588
2023-11-09,ลาดพร้าววังหิน - โชคชัย 4,โชคชัย 4,665,128.0,0,0,8,27,2236,850.0,0,0,65,124,663.0,191,0,0,9,39,5005.0,,,13.8244453808656,100.591674454588
2023-11-10,กรุงเทพกรีฑา - ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา (NB),782,296.0,11,0,11,1,2612,1251.0,28,2,150,2,977.0,378,5,0,18,0,6524.0,,,13.7479171287,100.6566814475
2023-11-10,กรุงเทพกรีฑา - ศรีนครินทร์ร่มเกล้า,ซอยกรุงเทพกรีฑา 7,1051,347.0,0,0,17,2,4022,1863.0,0,0,49,7,1126.0,632,0,0,5,2,9123.0,,,13.7479171287,100.6566814475
2023-11-10,กรุงเทพกรีฑา - ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา (EB),4215,1677.0,25,0,64,7,14763,7087.0,54,0,696,16,4436.0,2102,12,0,79,1,35234.0,,,13.7479171287,100.6566814475
2023-11-10,กรุงเทพกรีฑา - ศรีนครินทร์ร่มเกล้า,ถนนศรีนครินทร์-ร่มเกล้า,5289,1495.0,16,1,90,2,11076,4271.0,26,0,689,7,3168.0,866,8,0,84,4,27092.0,,,13.7479171287,100.6566814475
2023-11-13,กรุงเทพกรีฑา 20,กรุงเทพกรีฑา 20,412,140.0,0,0,16,0,1554,636.0,1,0,67,14,480.0,151,0,0,12,0,3483.0,,,13.7415092654947,100.682552341312
2023-11-13,กรุงเทพกรีฑา 20,กรุงเทพกรีฑา 37,94,61.0,0,0,4,0,409,253.0,0,0,11,0,48.0,38,0,0,1,1,920.0,,,13.7415092654947,100.682552341312
2023-11-13,กรุงเทพกรีฑา 20,กรุงเทพกรีฑา,1365,533.0,12,0,25,9,4034,2434.0,49,0,123,25,850.0,463,15,0,21,3,9961.0,,,13.7415092654947,100.682552341312
2023-11-14,ปากซอยเสรีไทย 23,เสรีไทย,4770,1587.0,62,23,15,5,13925,5682.0,293,119,532,24,3322.0,1145,65,20,19,7,31615.0,,,13.7771090271301,100.662306340305
2023-11-14,หมู่บ้านสหกรณ์,ทางเข้าหมู่บ้านสหกรณ์,561,202.0,0,0,7,1,1163,443.0,0,0,17,1,426.0,149,0,0,4,0,2974.0,,,13.7858721388773,100.675582333352
2023-11-14,หมู่บ้านสหกรณ์,เสรีไทย,5201,1755.0,82,33,63,3,15786,7234.0,407,108,579,8,4527.0,1781,125,28,54,3,37777.0,,,13.7858721388773,100.675582333352
2023-11-15,ลาดพร้าว - มหาดไทย ,มหาดไทย,334,79.0,0,0,0,0,1622,448.0,0,0,75,0,279.0,63,0,0,2,0,2902.0,,,13.7777550769215,100.624224548723
2023-11-15,ลาดพร้าว - มหาดไทย ,ลาดพร้าว,3285,992.0,288,3,54,8,14416,5810.0,830,5,378,21,3146.0,1015,175,0,35,7,30468.0,,,13.7777550769215,100.624224548723
2023-11-15,รามคำแหง - มหาดไทย,รามคำแหง 65,1574,530.0,0,0,3,37,6066,2045.0,0,0,22,141,1625.0,606,0,0,3,38,12690.0,,,13.760353244582,100.624488344112
2023-11-15,รามคำแหง - มหาดไทย,รามคำแหง,4962,1058.0,135,22,72,58,16804,5053.0,676,55,299,117,4476.0,1307,163,22,31,42,35352.0,,,13.760353244582,100.624488344112
2023-11-16,ศูนย์วิจัย - เพชรบุรี,ศูนย์วิจัย,478,206.0,5,0,12,2,1620,700.0,11,0,21,8,352.0,155,0,0,1,0,3571.0,,,13.7447836497617,100.584726291624
2023-11-16,ศูนย์วิจัย - เพชรบุรี,เพชรบุรี,4184,1233.0,168,5,47,26,17387,6669.0,564,4,468,149,6083.0,1572,90,3,44,10,38706.0,,,13.7447836497617,100.584726291624
2023-11-17,ใต้ด่วนสุรวงศ์,เลียบใต้ทางด่วนศรีรัช,1751,417.0,6,0,16,9,6910,2102.0,34,0,70,48,1421.0,438,11,0,15,12,13260.0,,,13.7255630043758,100.517365378934
2023-11-17,ใต้ด่วนสุรวงศ์,ถนนสุรวงศ์,1879,399.0,79,16,19,78,7739,2241.0,244,106,115,611,2288.0,1041,101,42,65,190,17253.0,,,13.7255630043758,100.517365378934
2023-11-17,สุรวงศ์,เจริญกรุง,2088,331.0,23,28,9,85,5485,1754.0,136,107,125,323,1467.0,460,40,25,24,31,12541.0,,,13.7254140782388,100.516240840187
2023-11-17,สุรวงศ์,สุรวงศ์,1871,542.0,54,13,5,73,6512,1872.0,281,106,175,491,1398.0,385,106,42,24,231,14181.0,,,13.7254140782388,100.516240840187
2023-11-20,ด่วนสาธุ,สาธุประดิษฐ์,3168,685.0,14,0,20,20,9043,3347.0,62,0,112,56,2844.0,1206,18,0,12,14,20621.0,,,13.695257,100.532998
2023-11-20,ด่วนสาธุ,รัชดาภิเษก,9301,2169.0,106,6,48,28,32089,10161.0,546,26,1022,177,8921.0,2695,152,6,140,31,67624.0,,,13.695257,100.532998
2023-11-21,คลองเตย,สุนทรโกษา,1518,379.0,29,9,12,12,3803,1440.0,151,34,37,41,726.0,150,48,9,9,10,8417.0,,,13.7208681260828,100.557575278438
2023-11-21,คลองเตย,พระรามที่ 4,3708,1154.0,99,7,111,101,18642,7042.0,417,28,388,361,4354.0,1461,63,3,32,99,38070.0,,,13.7208681260828,100.557575278438
2023-11-22,จปร.,ถนนราชดำเนินนอก,2753,868.4,38,1,30,35,11279,4013.0,167,0,234,136,4683.0,1061,37,0,24,12,25371.4,,,13.759962,100.507669
2023-11-22,จปร.,ถนนวิสุทธิกษัตริย์,3032,639.0,6,0,12,12,7353,2860.0,48,1,95,60,1201.0,557,5,0,10,5,15896.0,,,13.759962,100.507669
2023-11-22,จปร.,ถนนจักรพรรดิพงษ์,1302,314.0,1,0,5,11,4139,2132.0,2,0,33,41,1379.0,327,0,0,4,13,9703.0,,,13.759962,100.507669
2023-11-23,ราชวิถี,พระรามที่ 5,3517,649.0,17,0,31,23,9201,3031.0,49,2,206,172,2486.0,553,13,0,15,30,19995.0,,,13.773841,100.519036
2023-11-23,ราชวิถี,ราชวิถี,1246,376.0,77,0,12,3,4809,2039.0,297,1,159,19,1351.0,654,88,0,12,6,11149.0,,,13.773841,100.519036
2023-11-24,รัชดา - สุทธิสาร,รัชดาภิเษก,10259,2386.0,143,0,94,32,31124,10345.0,659,5,871,150,8939.0,2642,134,0,64,18,67865.0,,,13.7898727992088,100.574135282102
2023-11-24,รัชดา - สุทธิสาร,สุทธิสารวินิจฉัย,1893,418.0,0,0,7,13,6892,2421.0,2,0,96,76,1643.0,628,0,0,13,28,14130.0,,,13.7898727992088,100.574135282102
2023-11-27,สุโขทัย,พระรามที่ 5,2897,593.0,20,1,17,36,7264,2078.0,78,0,89,114,2726.0,431,15,0,17,45,16421.0,,,13.776606,100.520704
2023-11-27,สุโขทัย,สุโขทัย,2480,429.0,48,15,16,24,7779,2169.0,146,69,109,95,2018.0,604,65,20,14,7,16107.0,,,13.776606,100.520704
2023-11-28,อังรีดูนังต์,สุรวงศ์,1204,181.0,6,0,6,9,3944,915.0,33,0,31,60,1053.0,140,8,0,3,14,7607.0,,,13.730903,100.533651
2023-11-28,อังรีดูนังต์,อังรีดูนังต์,2218,511.0,6,3,5,29,7493,2437.0,36,10,49,154,1804.0,615,4,2,4,19,15399.0,,,13.730903,100.533651
2023-11-28,อังรีดูนังต์,พระรามที่ 4,7007,1498.0,128,3,68,82,24328,5757.0,616,10,326,364,5334.0,1223,135,5,43,64,46991.0,,,13.730903,100.533651
2023-11-29,บางรัก,เจริญกรุง,2441,518.0,81,35,17,82,5938,1845.0,315,158,99,456,1665.0,384,80,36,5,105,14260.0,,,13.722242,100.516645
2023-11-29,บางรัก,เจริญกรุง 42,78,33.0,0,0,0,5,74,27.0,0,0,0,23,12.0,7,0,0,0,7,266.0,,,13.722242,100.516645
2023-11-29,บางรัก,สีลม,1111,255.0,29,6,7,13,4405,1204.0,132,16,63,152,996.0,249,25,8,3,35,8709.0,,,13.722242,100.516645
2023-11-30,เกษะโกมล,พระรามที่ 5,3106,824.0,28,2,13,25,9471,2889.0,108,0,140,94,2403.0,637,31,0,26,25,19822.0,,,13.783405,100.524399
2023-11-30,เกษะโกมล,อำนวยสงคราม,915,146.0,15,0,12,6,2246,634.0,48,0,56,51,482.0,198,12,0,6,5,4832.0,,,13.783405,100.524399
2023-11-30,เกษะโกมล,เศรษฐศิริ,967,126.0,2,0,5,7,2037,545.0,14,4,32,14,536.0,136,2,0,5,3,4435.0,,,13.783405,100.524399
2023-12-01,สะพานขาว,กรุงเกษม,1592,355.0,39,3,26,133,8761,2765.0,178,3,164,885,2173.0,628,47,0,18,128,17898.0,,,13.756629,100.51609
2023-12-01,สะพานขาว,หลานหลวง,3989,894.0,178,3,24,208,13867,4051.0,803,7,172,627,2510.0,671,194,0,29,141,28368.0,,,13.756629,100.51609
2023-12-04,ศรีบูรพา - อาคารสงเคราะห์,ศรีบูรพา,1839,700.0,73,0,32,8,5826,2764.0,255,1,139,27,1916.0,741,67,0,15,7,14410.0,,,13.7804314253,100.650487016
2023-12-04,ศรีบูรพา - อาคารสงเคราะห์,อาคารสงเคราะห์,216,97.0,1,0,4,2,1044,358.0,1,0,7,8,291.0,39,0,0,1,1,2070.0,,,13.7804314253,100.650487016
2023-12-06,เลียบคลองภาษีเจริญฝั่งเหนือ - เพชรเกษม 81,เพชรเกษม 81,1866,833.0,35,2,69,25,6537,4140.0,170,6,453,97,1951.0,1018,61,2,56,24,17345.0,,,13.68112101,100.34452378
2023-12-06,เลียบคลองภาษีเจริญฝั่งเหนือ - เพชรเกษม 81,เลียบคลองภาษีเจริญฝั่งเหนือ,1390,602.0,9,0,61,10,3415,2254.0,29,0,379,36,1248.0,528,6,0,32,3,10002.0,,,13.68112101,100.34452378
2023-12-06,หน้าบริษัทกราเวีย อาร์ต เซ็นเตอร์,เลียบคลองภาษีเจริญฝั่งเหนือ,1363,534.0,7,1,58,1,3557,2425.0,17,0,442,5,869.0,527,3,0,43,0,9852.0,,,13.69106,100.373989
2023-12-07,เกษมราษฎร์,เกษมราษฎร์,1006,298.0,4,0,10,14,3339,1145.0,19,1,59,32,1146.0,255,5,0,7,15,7355.0,,,13.718968,100.567186
2023-12-07,เกษมราษฎร์,พระรามที่ 4,5360,1180.0,93,0,84,73,15082,4723.0,381,6,417,204,4671.0,1208,78,0,38,46,33644.0,,,13.718968,100.567186
2023-12-08,บางเขน(2),กำแพงเพชร 6,1868,487.0,7,2,21,3,7329,2331.0,23,3,162,30,2014.0,482,13,2,30,2,14809.0,,,13.847912271711,100.5608428725
2023-12-08,บางเขน(2),งามวงศ์วาน,3684,988.0,83,2,22,5,12992,4595.0,289,7,539,19,2905.0,904,69,0,38,5,27146.0,,,13.847912271711,100.5608428725
2023-12-12,อ่อนนุช 46,อ่อนนุช 46,492,143.0,0,0,12,0,1826,847.0,0,0,44,10,571.0,234,0,0,5,5,4189.0,,,13.7106718519,100.634333448
2023-12-12,อ่อนนุช 46,อ่อนนุช,2939,1312.0,14,0,71,3,10765,5835.0,74,0,524,25,2642.0,1063,19,0,45,7,25338.0,,,13.7106718519,100.634333448
2023-12-13,สุขาภิบาล 5 - จตุโชติ,สุขาภิบาล 5,3787,1171.0,1,2,96,1,12030,5402.0,27,7,594,15,3473.0,1550,6,1,129,4,28296.0,,,13.898193328,100.661899925
2023-12-13,สุขาภิบาล 5 - จตุโชติ,จตุโชติ,1061,369.0,1,0,15,0,3929,2149.0,2,0,227,0,965.0,549,1,0,45,1,9314.0,,,13.898193328,100.661899925
2023-12-13,สุขาภิบาล 5 - เพิ่มสิน,สุขาภิบาล 5,3231,912.0,4,3,74,4,11212,4769.0,30,8,602,17,3234.0,1320,6,2,121,4,25553.0,,,13.9013295892,100.6652623515
2023-12-13,สุขาภิบาล 5 - เพิ่มสิน,เพิ่มสิน,913,317.0,4,2,5,1,2581,1169.0,19,9,44,6,844.0,274,7,2,7,1,6205.0,,,13.9013295892,100.6652623515
2023-12-14,ปากซอยคุ้มเกล้า 3,คุ้มเกล้า,2099,1078.0,6,0,119,0,5130,3390.0,3,0,609,0,1156.0,716,1,0,136,0,14443.0,,,13.80039776,100.78447252
2023-12-14,นิคมอุตสาหกรรมลาดกระบัง,ฉลองกรุง,4840,2450.0,81,6,785,3,12220,10432.0,200,14,4205,9,3794.0,2566,71,1,586,1,42264.0,,,13.7557750714,100.7979285083
2023-12-14,นิคมอุตสาหกรรมลาดกระบัง,ฉลองกรุง 31,550,703.0,30,0,261,0,2111,2070.0,59,0,1800,2,665.0,754,150,0,185,0,9340.0,,,13.7557750714,100.7979285083
2023-12-14,นิคมอุตสาหกรรมลาดกระบัง,ส่วนบุคคล,13,11.0,0,0,1,0,64,54.0,0,0,3,0,15.0,16,0,0,1,0,178.0,,,13.7557750714,100.7979285083
2023-12-15,ปากซอยประชาอุทิศ 54,ประชาอุทิศ,1669,614.0,26,0,6,205,8094,2836.0,128,0,40,635,2186.0,711,31,0,9,142,17332.0,,,13.643683208,100.499044965
2023-12-15,นาหลวง,หมู่บ้านสินทวี,70,13.0,0,0,0,0,120,71.0,0,0,0,0,20.0,22,0,0,0,0,316.0,,,13.647226302,100.495704358
2023-12-15,นาหลวง,ประชาอุทิศ (SB),1246,604.0,25,0,29,73,5227,2117.0,150,0,140,206,1602.0,637,39,0,19,53,12167.0,,,13.647226302,100.495704358
2023-12-15,นาหลวง,พุทธบูชา,855,274.0,5,0,6,47,3303,1452.0,42,0,110,215,941.0,508,15,0,15,95,7883.0,,,13.647226302,100.495704358
2023-12-15,นาหลวง,ประชาอุทิศ (WB),904,301.0,15,0,10,112,3923,1549.0,50,0,114,337,929.0,297,12,0,7,92,8652.0,,,13.647226302,100.495704358
2023-12-18,สายไหม 39,สายไหม 39,518,110.0,0,0,2,0,1162,501.0,0,0,5,1,297.0,161,0,0,1,0,2758.0,,,13.9213287132653,100.656874925771
2023-12-18,สายไหม 39,สายไหม,3259,1018.0,14,3,38,1,10621,3955.0,42,21,348,19,2966.0,1168,9,9,30,5,23526.0,,,13.9213287132653,100.656874925771
2023-12-19,บางบอน 3 ซอย 5,บางบอน 3,2049,614.0,10,0,60,8,4651,2574.0,35,0,246,11,1281.0,634,11,0,38,4,12226.0,,,13.667748123856,100.384950542645
2023-12-19,บางบอน 3 ซอย 5,บางบอน 3 ซอย 5,841,367.0,1,0,23,1,2334,1362.0,2,0,171,5,611.0,268,1,0,14,1,6002.0,,,13.667748123856,100.384950542645
2023-12-19,บางบอน 3 ซอย 5,บางบอน 3 ซอย 10,3,3.0,0,0,0,0,9,7.0,0,0,0,0,5.0,7,0,0,0,0,34.0,,,13.667748123856,100.384950542645
2023-12-20,นอร์ธปาร์ค,กำแพงเพชร 6,3024,608.0,13,4,28,4,7632,2483.0,42,2,79,17,1775.0,543,3,0,26,1,16284.0,,,13.866681,100.570994
