type,coords,ticket_id,organization,comment photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
Point,"[100.50647, 13.75174]",2025-8BZVZR,"กรุงเทพมหานคร, เขตป้อมปราบศัตรูพ่าย",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/2dbbd044215691cd2fbd5c413fae5b79.jpg,,72 ซอย บ้านบาตร แขวงบ้านบาตร เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100 ประเทศไทย,บ้านบาตร,ป้อมปราบศัตรูพ่าย,จังหวัดกรุงเทพมหานคร,2025-05-05 16:49:00,รอรับเรื่อง,,0,2025-05-05 16:49:00
Point,"[100.50647, 13.75174]",2025-A6YNF6,"กรุงเทพมหานคร, เขตป้อมปราบศัตรูพ่าย",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/559d51b88146c6847583b7d1c5040a90.jpg,,72 ซอย บ้านบาตร แขวงบ้านบาตร เขตป้อมปราบศัตรูพ่าย กรุงเทพมหานคร 10100 ประเทศไทย,บ้านบาตร,ป้อมปราบศัตรูพ่าย,จังหวัดกรุงเทพมหานคร,2025-05-05 16:48:59,รอรับเรื่อง,,0,2025-05-05 16:48:59
Point,"[100.62311, 13.82938]",2025-WYZ3TK,"กรุงเทพมหานคร, เขตลาดพร้าว, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/acdd1713176975c1b8f70bcff5b7abfe.jpg,,RJHF+Q77 แขวงลาดพร้าว ลาดพร้าว กรุงเทพมหานคร 10230 ประเทศไทย,ลาดพร้าว,ลาดพร้าว,จังหวัดกรุงเทพมหานคร,2025-05-05 16:48:48,ส่งต่อ(ใหม่),,0,2025-05-05 16:48:48
Point,"[100.49065, 13.71338]",2025-EZCY8N,"กรุงเทพมหานคร, เขตธนบุรี, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.), กลุ่มงานเครื่องหมายจราจร 3 สวจ.สจส. กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/f8d80630b257b3b9adae2409973ae16b.jpg,,181 ซอย วัดสุทธาราม แขวงสำเหร่ เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย,สำเหร่,ธนบุรี,จังหวัดกรุงเทพมหานคร,2025-05-05 16:48:25,กำลังดำเนินการ,,0,2025-05-05 16:48:25
Point,"[100.49915, 13.74871]",2025-UPTTMZ,"กรุงเทพมหานคร, สำนักสิ่งแวดล้อม กทม., เขตพระนคร",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/8c59806a2e2735a1fcf5f2f3cf55db06.jpg,,8 ตรอก เฟื่องทอง แขวงวัดราชบพิธ เขตพระนคร กรุงเทพมหานคร 10200 ประเทศไทย,วัดราชบพิธ,พระนคร,กรุงเทพมหานคร,2025-05-05 16:47:32,รอรับเรื่อง,,0,2025-05-05 16:47:32
Point,"[100.49397, 13.71731]",2025-KT9T2C,"กรุงเทพมหานคร, เขตคลองสาน, ฝ่ายโยธา เขตคลองสาน",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/60af017c612d7c4c3d06c89c87ba0fe0.jpg,,713 ซ. เจริญนคร 46 แขวงบางลำภูล่าง คลองสาน กรุงเทพมหานคร 10600 ประเทศไทย,บางลำภูล่าง,คลองสาน,จังหวัดกรุงเทพมหานคร,2025-05-05 16:46:17,กำลังดำเนินการ,,0,2025-05-05 16:46:17
Point,"[100.49421, 13.71877]",2025-VUD6CE,"กรุงเทพมหานคร, เขตคลองสาน, ฝ่ายโยธา เขตคลองสาน",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/78b41bab4d09502dd3446aacff0a4eee.jpg,,352 ซ. กรุงธนบุรี 4 แขวงบางลำภูล่าง คลองสาน กรุงเทพมหานคร 10600 ประเทศไทย,บางลำภูล่าง,คลองสาน,จังหวัดกรุงเทพมหานคร,2025-05-05 16:44:14,กำลังดำเนินการ,,0,2025-05-05 16:44:14
Point,"[100.49801, 13.72035]",2025-UCGXY7,"กรุงเทพมหานคร, เขตคลองสาน, ฝ่ายโยธา เขตคลองสาน",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/9e6673a2e2bf5d611951ea611d8e48d8.jpg,,110/1 ถ. กรุงธนบุรี แขวงบางลำภูล่าง คลองสาน กรุงเทพมหานคร 10600 ประเทศไทย,บางลำภูล่าง,คลองสาน,จังหวัดกรุงเทพมหานคร,2025-05-05 16:42:50,กำลังดำเนินการ,,0,2025-05-05 16:42:50
Point,"[100.52368, 13.82256]",2025-J77JHB,"กรุงเทพมหานคร, เขตบางซื่อ, ฝ่ายโยธา เขตบางซื่อ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/7bbc271aeb7c5d28e8eca40c54487f89.jpg,,210 ซอย วงศ์สว่าง 8 แขวงวงศ์สว่าง บางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,วงศ์สว่าง,บางซื่อ,จังหวัดกรุงเทพมหานคร,2025-05-05 16:42:18,กำลังดำเนินการ,,0,2025-05-05 16:42:18
Point,"[100.57168, 13.81538]",2025-YVEU7E,"กรุงเทพมหานคร, เขตจตุจักร, สน.พหลโยธิน, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 2 (บก.น.2)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/08cd2cde74d8d3843ded2c9647d75f22.jpg,,53/22 ซ. ลาดพร้าว 15 แยก 4-1 แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จอมพล,จตุจักร,กรุงเทพมหานคร,2025-05-05 16:41:42,ส่งต่อ(ใหม่),,0,2025-05-05 16:41:42
Point,"[100.56547, 13.78576]",2025-LWT2VW,"กรุงเทพมหานคร, เขตดินแดง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/c6d61aad56f74dd96e9bad6773f5ec62.jpg,,25/4 ซอย ประชาสุข แขวงรัชดาภิเษก เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,ดินแดง,ดินแดง,จังหวัดกรุงเทพมหานคร,2025-05-05 16:40:59,รอรับเรื่อง,,0,2025-05-05 16:40:59
Point,"[100.62285, 13.77876]",2025-RE4H3D,"กรุงเทพมหานคร, เขตวังทองหลาง, สำนักการโยธา กทม., สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/15b5a805e92213692c6ac237e01dbe84.jpg,,35 ซอย ลาดพร้าว 95 แขวงคลองเจ้าคุณสิงห์ เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย,คลองเจ้าคุณสิงห์,วังทองหลาง,จังหวัดกรุงเทพมหานคร,2025-05-05 16:40:24,รับเรื่อง,,0,2025-05-05 16:40:24
Point,"[100.62285, 13.77876]",2025-Y3PXML,"กรุงเทพมหานคร, เขตวังทองหลาง, สำนักการโยธา กทม., สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/ff454c4346edf7dc189e94ce42f7fc02.jpg,,35 ซอย ลาดพร้าว 95 แขวงคลองเจ้าคุณสิงห์ เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย,คลองเจ้าคุณสิงห์,วังทองหลาง,จังหวัดกรุงเทพมหานคร,2025-05-05 16:40:23,รับเรื่อง,,0,2025-05-05 16:40:23
Point,"[100.5595, 13.7751]",2025-EEHX2K,"กรุงเทพมหานคร, เขตดินแดง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/8af1e3167b0349f802ec7bd61af6c6f3.jpg,,5023/12 ซอย วิภาวิดีนังสิต 2 ซ. วิภาวดิรังสิต2 แยก 6 แขวงรัชดาภิเษก เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,ดินแดง,ดินแดง,จังหวัดกรุงเทพมหานคร,2025-05-05 16:40:12,รอรับเรื่อง,,0,2025-05-05 16:40:12
Point,"[100.56136, 13.80836]",4AAK4K,"ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, เขตจตุจักร, ศูนย์ควบคุมระบบป้องกันน้ำท่วม กทม., ฝ่ายโยธา เขตจตุจักร",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/ad2ad24f6460e4d9ff6c880d14c53b1f.jpg,,8/14 ซอย ลาดพร้าว 8 แยก 9-2 แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จอมพล,จตุจักร,กรุงเทพมหานคร,2025-05-05 16:38:58,กำลังดำเนินการ,,0,2025-05-05 16:38:58
Point,"[100.56756, 13.73954]",2025-VFXN4M,"กรุงเทพมหานคร, ศูนย์ควบคุมระบบป้องกันน้ำท่วม กทม., พนักงานกวาด เขตวัฒนา, เขตวัฒนา, ฝ่ายโยธา เขตวัฒนา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/2bf5e1d4530ba19da155c06e572bd2cb.jpg,,42/2 ถนน สุขุมวิท แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองตันเหนือ,วัฒนา,จังหวัดกรุงเทพมหานคร,2025-05-05 16:38:54,รอรับเรื่อง,,0,2025-05-05 16:38:54
Point,"[100.59313, 13.69265]",2025-9ABEYF,"กรุงเทพมหานคร, เขตพระโขนง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/08fa3732bd160beb896b1f7cdf082257.jpg,,MHVV+36H ซอย สุขุมวิท 62 แยก 17 แขวงพระโขนงใต้ เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย,บางจาก,พระโขนง,กรุงเทพมหานคร,2025-05-05 16:37:16,รอรับเรื่อง,,0,2025-05-05 16:37:16
Point,"[100.50347, 13.72134]",2025-HPG7D2,"กรุงเทพมหานคร, เขตคลองสาน, ฝ่ายเทศกิจ เขตคลองสาน",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/4bb6828e5bbc19a055b4fbaeb3950533.jpg,,กรุงธนบุรี แขวงคลองต้นไทร คลองสาน กรุงเทพมหานคร 10600 ประเทศไทย,คลองต้นไทร,คลองสาน,จังหวัดกรุงเทพมหานคร,2025-05-05 16:36:38,กำลังดำเนินการ,,0,2025-05-05 16:36:38
Point,"[100.59313, 13.69265]",2025-WW6KBJ,"กรุงเทพมหานคร, เขตพระโขนง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/2cd1e90a6d71b11e0a6fd6544c76b320.jpg,,MHVV+36H ซอย สุขุมวิท 62 แยก 17 แขวงพระโขนงใต้ เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย,บางจาก,พระโขนง,จังหวัดกรุงเทพมหานคร,2025-05-05 16:34:06,รอรับเรื่อง,,0,2025-05-05 16:34:06
Point,"[100.59313, 13.69265]",2025-XM6BPA,"กรุงเทพมหานคร, เขตพระโขนง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/dcaec8c65f4e41f344a5f75c82f0678c.jpg,,MHVV+36H ซอย สุขุมวิท 62 แยก 17 แขวงพระโขนงใต้ เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย,บางจาก,พระโขนง,กรุงเทพมหานคร,2025-05-05 16:34:04,รอรับเรื่อง,,0,2025-05-05 16:34:04
Point,"[100.56748, 13.7341]",2025-TVPAHZ,"กรุงเทพมหานคร, สำนักสิ่งแวดล้อม กทม., เขตวัฒนา, ฝ่ายเทศกิจ เขตวัฒนา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/94263284726cb7a9d6ff390979d38c79.jpg,,7/22 ซ. สุขุมวิท 33 แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองตันเหนือ,วัฒนา,จังหวัดกรุงเทพมหานคร,2025-05-05 16:33:25,กำลังดำเนินการ,,0,2025-05-05 16:33:25
Point,"[100.38122, 13.7076]",2025-B2XE3P,"กรุงเทพมหานคร, เขตบางแค",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/38fe01b0fd880dab4e2ffb47037c838a.jpg,,121/1 ถ.เพชรเกษม แขวงหลักสอง บางแค กรุงเทพมหานคร 10160 ประเทศไทย,หลักสอง,บางแค,จังหวัดกรุงเทพมหานคร,2025-05-05 16:31:20,รอรับเรื่อง,,0,2025-05-05 16:31:20
Point,"[100.58278, 13.77639]",2025-NG4P73,"กรุงเทพมหานคร, เขตห้วยขวาง, ฝ่ายเทศกิจ เขตห้วยขวาง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/2b137ced40ee068886a4c5c23e6b3923.jpg,,502/104 ถ. ประชาราษฎร์บำเพ็ญ แขวงสามเสนนอก เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,สามเสนนอก,ห้วยขวาง,จังหวัดกรุงเทพมหานคร,2025-05-05 16:30:02,รอรับเรื่อง,,0,2025-05-05 16:30:02
Point,"[100.54085, 13.81779]",2025-KJAFKU,"กรุงเทพมหานคร, เขตบางซื่อ, ฝ่ายเทศกิจ เขตบางซื่อ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/81297101c3761b9d7d554cf698b4905d.jpg,,117 ซอย โชติวัฒน์ แขวงบางซื่อ บางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,บางซื่อ,บางซื่อ,จังหวัดกรุงเทพมหานคร,2025-05-05 16:29:46,กำลังดำเนินการ,,0,2025-05-05 16:29:46
Point,"[100.38122, 13.7076]",2025-WM6ACA,"กรุงเทพมหานคร, เขตบางแค",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/6e74a27c009358b262b349fa1141c383.jpg,,121/1 ถ.เพชรเกษม แขวงหลักสอง บางแค กรุงเทพมหานคร 10160 ประเทศไทย,หลักสอง,บางแค,กรุงเทพมหานคร,2025-05-05 16:29:01,รอรับเรื่อง,,0,2025-05-05 16:29:01
Point,"[100.54085, 13.81779]",2025-9LTXKK,"กรุงเทพมหานคร, เขตบางซื่อ, ฝ่ายเทศกิจ เขตบางซื่อ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/2713f78487e308646cb5ea62fe6beff9.jpg,,117 ซอย โชติวัฒน์ แขวงบางซื่อ บางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,บางซื่อ,บางซื่อ,จังหวัดกรุงเทพมหานคร,2025-05-05 16:28:07,กำลังดำเนินการ,,0,2025-05-05 16:28:07
Point,"[100.53822, 13.76906]",2025-4C7YDP,"กรุงเทพมหานคร, เขตพญาไท, สน.พญาไท, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 1 (บก.น.1)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/575233ab9026058a5c51867ecb932186.jpg,,153 ถ. พหลโยธิน แขวงพญาไท เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย,สามเสนใน,พญาไท,จังหวัดกรุงเทพมหานคร,2025-05-05 16:26:35,ส่งต่อ(ใหม่),,0,2025-05-05 16:26:35
Point,"[100.53822, 13.76906]",2025-ENG82P,"กรุงเทพมหานคร, เขตพญาไท, สน.พญาไท, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 1 (บก.น.1)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/91767a1c52acb6ae6e1689155f23862f.jpg,,153 ถ. พหลโยธิน แขวงพญาไท เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย,สามเสนใน,พญาไท,จังหวัดกรุงเทพมหานคร,2025-05-05 16:25:21,ส่งต่อ(ใหม่),,0,2025-05-05 16:25:21
Point,"[100.66191, 13.78054]",2025-4CAG9J,"กรุงเทพมหานคร, เขตบึงกุ่ม, ฝ่ายสิ่งแวดล้อมฯ เขตบึงกุ่ม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/12dacefeabd80fb6b6e0a697d4b4592d.jpg,,92/91 ถ. เสรีไทย แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,คลองกุ่ม,บึงกุ่ม,จังหวัดกรุงเทพมหานคร,2025-05-05 16:24:04,กำลังดำเนินการ,,0,2025-05-05 16:24:04
Point,"[100.66191, 13.78054]",2025-RXME4J,"กรุงเทพมหานคร, เขตบึงกุ่ม, ฝ่ายสิ่งแวดล้อมฯ เขตบึงกุ่ม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/aa316467c65d9fd8bd7574185dfa1022.jpg,,92/91 ถ. เสรีไทย แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,คลองกุ่ม,บึงกุ่ม,จังหวัดกรุงเทพมหานคร,2025-05-05 16:22:51,กำลังดำเนินการ,,0,2025-05-05 16:22:51
Point,"[100.64136, 13.77725]",2025-ZX64HV,"กรุงเทพมหานคร, เขตบางกะปิ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/dd948a99702788d93f745dec3045671f.jpg,,67/85 ถ. แฮปปี้แลนด์สาย 1 แขวงคลองจั่น บางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,คลองจั่น,บางกะปิ,กรุงเทพมหานคร,2025-05-05 16:20:41,รอรับเรื่อง,,0,2025-05-05 16:20:41
Point,"[100.7047, 13.79172]",2025-FL49LN,"กรุงเทพมหานคร, เขตสะพานสูง, สน.บางชัน, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 4 (บก.น.4)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/c8a274033f0fff029d3cffc7ce2ca29e.jpg,,QPR3+RQ5 แขวงราษฎร์พัฒนา สะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,2025-05-05 16:20:36,ส่งต่อ(ใหม่),,0,2025-05-05 16:20:36
Point,"[100.7047, 13.79172]",2025-PJXNDH,"กรุงเทพมหานคร, เขตสะพานสูง, สน.บางชัน, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 4 (บก.น.4)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/4357ac7ec39e4630c24a5410e014b818.jpg,,QPR3+RQ5 แขวงราษฎร์พัฒนา สะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,สะพานสูง,สะพานสูง,จังหวัดกรุงเทพมหานคร,2025-05-05 16:20:36,ส่งต่อ(ใหม่),,0,2025-05-05 16:20:36
Point,"[100.63712, 13.77156]",2025-B2R24F,"กรุงเทพมหานคร, เขตบางกะปิ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/543bb7b36fee04fe2d6149db99e2b68c.jpg,,60 127 ซอย ลาดพร้าว 111 แขวงคลองจั่น บางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,คลองจั่น,บางกะปิ,กรุงเทพมหานคร,2025-05-05 16:15:12,รอรับเรื่อง,,0,2025-05-05 16:15:12
Point,"[100.59517, 13.71567]",2025-MF2BPG,"กรุงเทพมหานคร, เขตวัฒนา, ฝ่ายเทศกิจ เขตวัฒนา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/81b62f5d7fbba1378675eeba0ece5b6b.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/80f6b80d0a99d227740f305fc1cc3032.png,36 ถ. สุขุมวิท 71 แขวงพระโขนง เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,พระโขนงเหนือ,วัฒนา,จังหวัดกรุงเทพมหานคร,2025-05-05 16:14:13,เสร็จสิ้น,,0,2025-05-05 16:14:13
Point,"[100.63712, 13.77156]",2025-AZ2V8B,"กรุงเทพมหานคร, เขตบางกะปิ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/999e941566efa75806137f41c0a33255.jpg,,60 127 ซอย ลาดพร้าว 111 แขวงคลองจั่น บางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,คลองจั่น,บางกะปิ,จังหวัดกรุงเทพมหานคร,2025-05-05 16:13:53,รอรับเรื่อง,,0,2025-05-05 16:13:53
Point,"[100.44475, 13.66558]",2025-J6NV47,"กรุงเทพมหานคร, เขตบางขุนเทียน, กองบังคับการตำรวจนครบาล 9 (บก.น.9), กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), สน.ท่าข้าม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/2a6def411f70fee1598957de6a713b0a.jpg,,ตรงข้ามศาลเจ้าเเม่งู แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,แสมดำ,บางขุนเทียน,จังหวัดกรุงเทพมหานคร,2025-05-05 16:13:06,ส่งต่อ(ใหม่),,0,2025-05-05 16:13:06
Point,"[100.51708, 13.81597]",2025-9MYWTY,"กรุงเทพมหานคร, เขตบางซื่อ, สำนักการโยธา กทม., สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม., ศูนย์เครื่องมือกล ส่วนก่อสร้างและบูรณะ 2 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/5a18c933583d821731364237b1fb63b2.jpg,,1346/1 ถ. ประชาราษฎร์สาย1 แขวงวงศ์สว่าง บางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,วงศ์สว่าง,บางซื่อ,จังหวัดกรุงเทพมหานคร,2025-05-05 16:11:55,กำลังดำเนินการ,,0,2025-05-05 16:11:55
Point,"[100.39212, 13.69233]",2025-7EEXP4,"กรุงเทพมหานคร, เขตบางแค",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/1c1702723918c75973df334a86f49af3.jpg,,56/297 ซอย กาญจนาภิเษก 3 แขวงหลักสอง บางแค กรุงเทพมหานคร 10160 ประเทศไทย,หลักสอง,บางแค,กรุงเทพมหานคร,2025-05-05 16:11:25,รอรับเรื่อง,,0,2025-05-05 16:11:25
Point,"[100.39212, 13.69233]",2025-AZ8HFD,"กรุงเทพมหานคร, เขตบางแค",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/58d77820cc8c1b1ed9fa9207e60ea191.jpg,,56/297 ซอย กาญจนาภิเษก 3 แขวงหลักสอง บางแค กรุงเทพมหานคร 10160 ประเทศไทย,หลักสอง,บางแค,กรุงเทพมหานคร,2025-05-05 16:11:25,รอรับเรื่อง,,0,2025-05-05 16:11:25
Point,"[100.51671, 13.73904]",2025-BMJK83,"กรุงเทพมหานคร, เขตปทุมวัน, Bangkok Smart Lighting (สำนักการโยธา กทม.), สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม., สำนักการโยธา กทม., ศูนย์เครื่องมือกล ส่วนก่อสร้างและบูรณะ 1 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/e3a806a26c6c73ce591783c5ca272d74.jpg,,อาคาร สถานีกรุงเทพ PGQ8+JM4 ถนน รองเมือง แขวงรองเมือง เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,รองเมือง,ปทุมวัน,กรุงเทพมหานคร,2025-05-05 16:09:45,กำลังดำเนินการ,,0,2025-05-05 16:09:45
Point,"[100.44339, 13.652]",2025-4ZF3TK,"กรุงเทพมหานคร, เขตบางขุนเทียน, ฝ่ายรักษาความสะอาดฯ เขตบางขุนเทียน",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/4959755e20e43a67d072909e7d8db45d.jpg,,163 ถ. ท่าข้าม แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,แสมดำ,บางขุนเทียน,จังหวัดกรุงเทพมหานคร,2025-05-05 16:09:15,กำลังดำเนินการ,,0,2025-05-05 16:09:15
Point,"[100.53344, 13.81298]",2025-KGDR3T,"กรุงเทพมหานคร, เขตบางซื่อ, ฝ่ายโยธา เขตบางซื่อ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/410848294e4cda2d4ed09fcb394a8c26.jpg,,32 ซอย ประชาชื่น 11 แยก 4 แขวงบางซื่อ บางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,บางซื่อ,บางซื่อ,จังหวัดกรุงเทพมหานคร,2025-05-05 16:05:13,กำลังดำเนินการ,,0,2025-05-05 16:05:13
Point,"[100.65538, 13.92805]",2025-JHHLRC,"กรุงเทพมหานคร, เขตสายไหม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/c10fb78c77c569931c7e45c8ee15cdb1.jpg,,13 ซอย หมู่บ้านเอื้ออาทรสายไหม แขวงสายไหม เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,สายไหม,สายไหม,กรุงเทพมหานคร,2025-05-05 16:05:08,รอรับเรื่อง,,0,2025-05-05 16:05:08
Point,"[100.5662, 13.84003]",2025-4RC77G,"กรุงเทพมหานคร, เขตจตุจักร, ฝ่ายโยธา เขตจตุจักร",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/ac941f621b012fc240c7a1f41afd8201.jpg,,105/29 งามวงศ์วาน แขวงลาดยาว เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,ลาดยาว,จตุจักร,จังหวัดกรุงเทพมหานคร,2025-05-05 16:04:21,กำลังดำเนินการ,,0,2025-05-05 16:04:21
Point,"[100.53325, 13.80628]",LHNFN7,"ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, เขตบางซื่อ, สน.เตาปูน, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 2 (บก.น.2)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/409425864603ae180a7cbe09252395e2.jpg,,เลขที่ 10/1 ถ. ประชาชื่น แขวงบางซื่อ บางซื่อ กรุงเทพมหานคร 10800 ประเทศไทย,บางซื่อ,บางซื่อ,จังหวัดกรุงเทพมหานคร,2025-05-05 16:03:21,ส่งต่อ(ใหม่),,0,2025-05-05 16:03:21
Point,"[100.47497, 13.72029]",2025-RH98Y4,"กรุงเทพมหานคร, เขตธนบุรี, สน.ตลาดพลู, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 8 (บก.น.8)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/51075fad6db7bf580c0cc2c95771f3a0.jpg,,1016/12 ถ. เทอดไท แขวงตลาดพลู เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย,ตลาดพลู,ธนบุรี,จังหวัดกรุงเทพมหานคร,2025-05-05 16:01:23,ส่งต่อ(ใหม่),,0,2025-05-05 16:01:23
Point,"[100.47193, 13.71516]",2025-Y3MLXD,"กรุงเทพมหานคร, เขตธนบุรี, ฝ่ายโยธา เขตธนบุรี, สำนักการระบายน้ำ กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/a5484e9cbc4245a126a054e85c470b9e.jpg,,126 ถนน วุฒากาศ แขวงตลาดพลู เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย,ตลาดพลู,ธนบุรี,จังหวัดกรุงเทพมหานคร,2025-05-05 16:01:08,ส่งต่อ(ใหม่),,0,2025-05-05 16:01:08
